# 第一順位：識字,,
梯',架け橋,かけはし
頭',かしら,
隔～,かく,
過疎,かそ,
加味,かみ,
学資,がくし,
楽譜,がくふ,
化石,かせき,
合致,がっち,
花壇,かだん,
稼働,かどう,
過敏,かびん,
加盟,かめい,
玩具,がんぐ,
眼科,がんか,
適う,かなう,
簡素,かんそ,
関知,かんち,
嵩む,かさむ,
化合,かごう,
敵う,かなう,
合併,がっぺい,
金槌,かなづち,
加入,かにゅう,
還元,かんげん,
完工,かんこう,
刊行,かんこう,
慣行,かんこう,
肝心,かんじん,
元年,がんねん,
眼球,がんきゅう,
慣習,かんしゅう,
頑丈,がんじょう,
＊過酷,かこく,
＊絡む,からむ,
＊閑静,かんせい,
＊傍ら,かたわら,
＊灌漑,かんがい,
＊簡潔,かんけつ,
＊完走,かんそう,
＊勧告,かんこく,
交わす,かわす,
嗄れる,かれる,
＊嵩張る,かさばる,
＊確たる,かくたる,
＊画期的,かっきてき,
＊託ける,かこつける,
＊姦しい,かしましい,
＊覚醒剤,かくせいざい,
かき乱す,かきみだす,
冠婚葬祭,かんこんそうさい,
掻き回す,かきまわす,
＊駆られる,かられる,
＊軽んじる,かろんじる,
＊箇条書き,かじょうがき,
＊醸し出す,かもしだす,
＊辛うじて,かろうじて,
掠る・擦る,かする,
肩書・肩書き,かたがき,
設ける・儲ける,もうける,
＊＊屈む・屈める,かがむ,
～気触れ・気触れる,かぶれ,
,,
,,
# 第二順位：組合動詞,,
,,
,,
# 第三順位：No Memories,,
頭',「組の頭」,boss
梯',「両国の梯」,bridge
学資,学資を稼ぐ。,tuition fee
格段,格段に差が出る。,"drastically, = かなり"
格別,格別変わったことはない。,= 特に
過疎,「過疎な山村地域」,sparse (populationally)
合致,目的に合致する。,align with
稼働,「稼働人口」・「フル稼働」,= 労働(人)・運行(機械)
適う,「条件に適う人」,meet v.
金槌,金槌で打ち込む。,hammer
加味,スパイスを加味する。,add (spices/ingredients)
慣行,慣行を破る。,routine / convention
慣習,慣習を従う。,convention
肝心,「肝心な人」,important
閑静,「閑静な公園」,tranquil a.
簡素,「簡素な生活」,simple
過酷,「過酷な条件」,harsh a.
完走,マラソンを完走する。,finish ( usually a marathon)
＊傍ら,「親の傍ら」,...'s side
かさむ,荷物がかさむ。／出費がかさむ。,go/goes large
形作る,集団を形作る。,form v.
画期的,「画期的な発明」,groundbreaking adj.
嗄れる,声が嗄れてしまった。,lost v. ( +my voice )
交わす,挨拶を交わす。／握手を交わす。,with each other
姦しい,ー,noisy
確たる,「確たる証拠」,certain a.
駆け足,駆け足する。,run n./v.
囲う1/2,罪びとを囲う。,hide v.
囲う2/2,野菜を囲う。,storage v.
＊託ける,病気に託けて欠席する。,due to ...
＊嵩張る,荷物が嵩張る。,be laid very high
＊かすか,「かすかな記憶」,= あやふや
かれこれ,あれからかれこれ六年経った。,about ~
覚せい剤,覚せい剤所持(しょじ)の疑いで捕まる。,stimulants n.
冠婚葬祭,「冠婚葬祭のプロ」・「冠婚葬祭のマナー」,family ceremonies
ガンガン,ガンガン文句を言う。／頭がガンガン痛む。,as hell (ad.)
＊絡む1/2,感情が絡む。,involve v.
＊絡む2/2,酔っ払いに絡まれる。,harass v.
＊関知1/2,私の関知するところじゃない。,... is not my business.
＊関知2/2,僕の関知する限りでは、…,"as far as I know, ..."
＊駆られる,不安に駆られて、…,be driven by ... (pass. v.)
＊辛うじて,辛うじて終電に間に合った。,= 何とか
＊軽んじる,敵を軽んじる。／命を軽んじる。,belittle v.; disregard for (life)
＊箇条書き,箇条書きに書く。,( write ... + ) one by one (ad.)
＊掻き回す,スプーンで掻き回す。,stir v.
＊がっくり,がっくりした。,= がっかり
＊がっしり,「がっしりした体格」,stout a.
＊かき乱す,秩序をかき乱す。,disturb v.
かねてから,「かねてからの望み」,since long time ago
掠る・擦る,「かすり傷」／車が掠られた。,scratch v.
かぶれる1/2,膏薬にかぶれる。,have a skin reaction
かぶれる2/2,彼は西洋文化にかぶれている。,be influenced with
醸し出す1/2,物議を醸しだす。,cause v.
醸し出す2/2,雰囲気を醸し出す。,create v.
肩書・肩書き,「肩書だけの社長」,title
屈む・屈める,腰が屈む。／膝を屈める。,bend down
　かんかん1/2,太陽がかんかん照りつく。,be shining brightly
＊かんかん2/2,かんかんになって怒っている。,with full anger
　がっちり1/3,「がっちりした体格」,stout a.
　がっちり2/3,がっちりと握手する。,tightly ad.
＊がっちり3/3,がっちり儲(もう)ける。,wisely ad.
＊＊＊つまずく,石につまずいて転ぶ。,He trips over a stone and falls.
,,
,,
# 第四順位：Some Memories,,
灌漑,畑を灌漑する。,
化繊,「化繊の生地」,
刊行,新聞を刊行する。,
勧告,「医者の勧告」,
学芸,彼は幼い頃から学芸に秀(ひい)でていた。,
過敏,ー,
簡潔,簡潔に書く。,
加盟,「加盟店」／団体に加盟する。,
化合,化合して水ができる。,
課する,税を課する。,
駆けっこ,,
輝かしい,「輝かしい未来」,
代わる代わる,かわるがわる意見を述べる。,
,,
,,
# 第五順位: 外來語,,
カルテ,カルテを管理する。,medical records
カムバック,ー,come back phrv.
カボチャ,ー,🎃pumpkin
,,
,,
# 第六順位：words with sequential voicing (Rendaku) phenomena,,
嵩張る,,
形作る,,
箇条書き,,
肩書・肩書き,,
代わる代わる,,
,,
,,
# 第七順位（末位）：prefixal/suffixal words,,
隔～,「隔日」・「隔週」・「隔世遺伝」,
掛け～,「掛け売り」,"""debt sale""　""debt purchase"""
～かぶれ,「西洋かぶれの人」,-ized (suffix)
～がましい,「押し付けがましい」・「差し出がましい」,= ～しい
