# 第一順位：識字,,
柵,さく,
凝る,こる,
＊麓,ふもと,
拒む,こばむ,
碁盤,ごばん,
根気,こんき,
歩幅,ほはば,
最期,さいご,
左官,さかん,
雑貨,ざっか,
指図,さしず,
摩る,さする,
差額,さがく,
雑費,ざっぴ,
諭す,さとす,
最中,さなか,
捌く,さばく,
寒気,さむけ,
攫う,さらう,
浚う,さらう,
傘下,さんか,
山岳,さんがく,
昨今,さっこん,
困惑,こんわく,
根底,こんてい,
採掘,さいくつ,
採決,さいけつ,
歳月,さいげつ,
採算,さいさん,
採択,さいたく,
査証,さしょう,
殺到,さっとう,
強行,きょうこう,
参照,さんしょう,
参入,さんにゅう,
胸中,きょうちゅう,
早急,さっきゅう（…）,そうきゅう
＊胡麻,ごま,
＊錯誤,さくご,
＊昨夏,さっか,
＊障る,さわる,
＊賛否,さんぴ,
＊熟す,こなす,
＊言伝,ことづて,
＊宛ら,さながら,
＊桟橋,さんばし,
凝らす,こらす,
懲りる,こりる,
冴える,さえる,
察する,さっする,
更なる,さらなる,
先送り,さきおくり,
座談会,ざだんかい,
＊然して,さして,
＊盃・杯,さかずき,
＊栄える,さかえる,
言語道断,ごんごどうだん,
＊晒す・曝す,さらす,
籠る・籠もる,こもる,
＊授かる・授ける,さずかる,
定まる・定める,さだまる,
昨春・昨秋・昨冬,さくしゅん・さくしゅう・さくとう,
,,
,,
# 第二順位：組合動詞,,
,,
,,
# 第三順位：No Memories,,
麓,「山の麓」,foot
根底,「根底にある問題」,root
採掘,石炭を採掘する。,dig v.
採決,強行採決をする。,vote
最期,最期を遂げる。,the last moment of lifetime
在庫,「在庫切れ」／在庫が足りない。,storage
採算,採算が合わない。,profit n.
最上,「最上の贈り物」,= 最高
採択,満場一致で採択する。,"= 採決, adopt v."
在来,「在来のやり方」・「在来の品種」,usual a. / ordinary a.
左官,ー,mason n.
査証,旅券の査証を受ける。,check v.
摩る,背中をさする。,rub v.
早急,早急な解決を求める。,early a.
昨今,「昨今の暑さ」,recent a.
胸中,胸中を察する。,sentiment n.
殺到,注文が殺到する。,stampede v.
作動,「作動時間」,work
諭す,不心得を諭す。,rehabilitate v.
最中,今が最中だ。,peak
傘下,「政府傘下の企業」,affiliated
参入,「他社に遅れて参入した分野」,enter v.
＊根気,「根気が強い子」,perseverance
＊言伝,「部長からの言伝」,message
＊宛ら,「本番宛ら」,identical as ...
＊攫う,優勝を攫う。,achieve v.
察する,胸中を察する。,understand v.
授かる,子を授かる。,get pragnent
栄える,国が栄える。,thrive v.
盃・杯,杯を傾ける。,"""cheers."""
＊然して,然して苦にならない。,= あまり
＊懲りる,「懲りずに」,don't stop after failure
＊先送り,問題を先送りする。,"= 後回し, put off"
好ましい,「好ましい成績」,ideal a.
こまめに,こまめに働く。,"= まめに, diligently"
言語道断,「言語道断な格好」,"= 無理やり, absurd a."
　捌く1/2,仕事をてきぱきと捌く。,= 処理
＊捌く2/2,在庫を捌く。,tout v.
＊凝る1/3,肩が凝る。,stiff v.
＊凝る2/3,絵画に凝る。,be obsessed with
　凝る3/3,「凝った料理」,decent a.
さては1/2,飲んで、騒いで、さては泣き出した。,... and then ...
さては2/2,さては冗談でしたか。,it turned out to be ...
＊ゴマすり,ゴマすりが上手だ。,"= おべっか, flatter"
込み上げる,涙が込み上げる。,well up phrv.
　冴える1/3,「冴えた月の光」,bright
＊冴える2/3,「腕の冴えた板前」,mastered a.
＊冴える3/3,眼が冴えて眠れない。,be excited
＊差し掛かる,山の麓に差し掛かる。,approach v.
＊＊＊上がる3/4,沢山上がってください。,eat v.
ことによると、…,ことによると、彼は死んだの可能性も高い。,= もしかすると、…
,,
,,
# 第四順位：Some Memories,,
柵,柵を超える。,
雑貨,雑貨を下す。,
雑費,雑費がかさむ。,
寒気,寒気を感じだ。,
拒む,未成年の入場を拒む。,
桟橋,船が桟橋に凭れる。,
賛否,賛否を問う。,
碁盤,「碁盤の目」,
胡麻,胡麻を振りかける。,
困惑,質問に困惑する。,
歩幅,「大きい歩幅」,
強行,強行採決をする。,
採集,昆虫を採集する。,
細心,「細心な人」,
最適,「最適の服装」,
差額,差額を支払う。,
錯誤,「試行錯誤」,
裁決,「有利な裁決」,
歳月,歳月人を待たず。,
財源,新しい財源を開拓する。,
今春,今春に入ってから…,
作用,「薬の作用」,
浚う,どぶを浚う。,
障る,仕事に障る。,
山岳,「山岳地帯」,
産休,産休を取る。,
参照,原文を参照する。,
裂ける,カバンが裂けた。,
授ける,学位を授ける。,
座談会,座談会に参加する。,
凝らす,目を凝らして見る。,
更なる,「更なる発展」,
晒す・曝す,風雨にさらす。,
定まる・定める,方針が定まる。／目標を定める。,
,,
,,
# 第五順位: 外來語,,
コネ,コネがある。,connection
サラ金,サラ金に手を出すな。,loan sharks
コンマ,コンマを付ける。,comma n.
サーカス,サーカスを見に行く。,circus n.
サーフィン,夏と言えばサーフィン！,surfing n.
コンパス1/2,コンパスが長い。,= 歩幅
コンパス2/2,コンパスで測る。,compass
,,
,,
# 第六順位：words with sequential voicing (Rendaku) phenomena,,
,,
,,
# 第七順位（末位）：prefixal/suffixal words,,
＊さも～,さも意味ありげに笑う。,= まるで
＊～この方,三年この方帰省していない。,= ～以来
