# 第一順位：識字,,
(＊＊揉まれる2/2),社会に揉まれて強くなった。,be tempered by ... (pass. v.)
＊申し出 / 申し出る,「結婚の申し出」／援助を申し出る。,"application (n.), apply (v.) / report(v.) (issues)"
(＊結び付く/付ける 1/3),顔と名前がなかなか結び付かない。,correspond (v.)
(＊結び付く/付ける 2/3),原因と結果を結び付ける。,combine (v.)
(＊結び付く/付ける 3/3),旗を竿(さお)に結び付ける。,attach (v.)
,,
,,
# 第四順位：Some Memories,,
問答,問答を交(か)わす。,
容易,容易なことではない。,
陽気,「陽気な子」,
要旨,要旨をまとめる。,
様式,「生活様式」,
用途,「用途不明」／用途が広い。,
要領,要領をつかむ。,
余暇,今余暇がないよ。,
予期,「予期せぬ結果」／よい未来を予期する。,
抑制,感情を抑制する。,
余計,余計なことをしないで！,
用いる,道具を用いる。／意見を用いる。／心を用いる。,
物忘れ,物忘れがひどい。,
(役者1/2),「役者さん」,
(物語る1/2),昔話を物語る。,
やむをえない,中止もやむを得ない。,
,,
,,
# 第五順位: 外來語,,
モダン,「モダンな建築」,
メーター,「ガスのメーターの検針」／「タクシーメーター」,= gauge (n.)
モーター,「モーターカー」／「モータースポーツ」,motor (n.)
,,
,,
# 第六順位：words with sequential voicing (Rendaku) phenomena,,
承諾,,
目印,,
矢印,,
虫歯,,
目指す,,
基づく,,
横書き,,
目覚まし / 目覚める,,
,,
,,
# 第七順位（末位）：prefixal/suffixal words,,
猛～,「猛勉強」,strong ~
～よけ,「風よけ」・「虫よけ」,-proof (suffix)
