# 第一順位：識字,,
襟,えり,
桶,おけ,
雄,おす,
奢る,おごる,
拝む,おがむ,
背丈,せたけ,
大柄,おおがら,
補う,おぎなう,
＊運搬,うんぱん,
惜しむ,おしむ,
お世辞,おせじ,
治まる・治める・修まる・修める,おさまる,
収まる・収める・納まる・納める,おさまる,
,,
,,
# 第二順位：組合動詞,,
恐れ＋いる,,
押し＋寄せる,,
(追い2/2) 追い＋抜く,,
(追い1/2) 追い＋越す,,
,,
,,
# 第三順位：No Memory,,
背丈,少年たちは背丈が同じだった。,height (n.)
絵の具,絵の具を塗る。,paint (n.)
治まる,騒ぎが治まる。,calm (v.)
(奢る2/2),「口が奢る人」,"""A person with an arrogant mouth"""
恐れいる,彼の鋭い観察力に恐れ入る。,be impressed by ...
押し寄せる,多くの観光客がその島に押し寄せた。,stampede (v.)
(収/納 まる/める 2/2),国庫に納まる。／税金を納める。／たんすに収まる。,collect? (v.)
,,
,,
# 第四順位：Some Memories,,
沖,沖に出る。,
補う,赤字を補う。,
拝む,拝む　ー　神仏を拝む。,
惜しむ,惜しむ　ー　別れを惜しむ。,
ふろ桶,ふろ桶　ー　ふろ桶/風呂桶があふれた。,
追い抜く,追い抜く　ー　先輩に追い抜く。,
多くとも,多くとも　ー　多くとも二千円だ。,
おさらい,おさらい　ー　日本語をおさらいする。,
惜しまず,惜しまず　ー　彼女は労を惜しまず空港へ友人を迎えに行った。,
(収/納 まる/める 1/2),成功が収まる。,
,,
,,
# 第五順位: 外來語,,
オートメ,「オートメ化」,automation (n.)
エアメール,その小包はエアメールで送られました。,air mail (n.)
エチケット,その行動は、社会的なエチケットに反している。,etiquette (n.)
(オーバー2/2),「オーバーな表現」,= exaggerated (a.)
,,
,,
# 第六順位：words with sequential voicing (Rendaku) phenomena,,
教え子,,
,,
,,
# 第七順位（末位）：prefixal/suffixal words,,
