# 第一順位：識字,,
可,か,
柿,かき,
額,がく,
画家,がか,
欠く,かく,
生地,きじ,
解雇,かいこ,
垣根,かきね,
貝殻,かいがら,
海抜,かいばつ,
会合,かいごう,
改行,かいぎょう,
却って,かえって,
及ぼす,およぼす,
親孝行,おやこうこう,
重んじる,おもんじる,
,,
,,
# 第二順位：組合動詞,,
折り＋畳む,,
卸し＋売り,,
(思い1/3) 思い＋浮かぶ,,
(思い2/3) 思い＋切り,,
(思い3/3) 思い＋込む,,
(書き1/3) 書き＋込む,,
(書き2/3) 書き＋留める,,
(書き3/3) 書き＋取る,,
,,
,,
# 第三順位：No Memory,,
額,絵を額に入れる。,amount n.
改行,文章が長くなったので、適当なところで改行した。,change lines
会合,会合を開く。,assembly n.
改札,「改札」／「改札口」／「自動改札機」,ticket check; ticket gate; self-service gate/automatic ticket gate
回覧,雑誌を回覧する。,circulation(n.)
垣根,垣根があるんだからね。,barrier n.
及ぼす,影響を及ぼす。,get influenced
卸売り,この会社は食品の卸売りを専門にしている。,retail v.
回数券,「バスの回数券」,"""multi-ride bus pass"""
欠く2/2,皿を欠く。,break v.
卸す2/2,薬を薬局に卸す会社で働いている。,retail v.
重んじる,伝統を重んじる。,take ... important
思い込む,真実だと思い込む。,
書き言葉,書き言葉と話し言葉は同じのはずがないでしょう？,written language
抱える1/3,小脇に抱える。,
抱える3/3,借金を抱えてる。,
書き留める,ノートに書き留めておく。,write down phrv.
思いがけない,「思いがけない出会い」,
書き取り/取る,「書き取りの練習」／原文を書き取る。,transcribe v.
思いもよらない,彼は犯人だなんで思いもよらなかった。,"""I didn't expect that he's the murder."""
,,
,,
# 第四順位：Some Memories,,
顔付き,顔付きが厳しいよ？,
欠く1/2,常識を欠く。,
卸す1/2,トラックから荷物を卸す。,
書き込む,余白に書き込む。,
限りない,「限りない感謝」,
思い切る,彼は思い切って諦めた。,
抱える2/3,頭を抱える。,
思い浮かぶ,子供時代のふるさとが思い浮かんでいる。,
思いっきり,思いっきり飲め！,
折り畳み／折り畳む,「折り畳みの傘」／　ハンカチを折り畳む。,
,,
,,
# 第五順位: 外來語,,
カーブ,「急カーブ」,curve n.
オルガン,ー,organ n.
,,
,,
# 第六順位：words with sequential voicing (Rendaku) phenomena,,
貝殻,,
改札口,,
,,
,,
# 第七順位（末位）：prefixal/suffixal words,,
