# 第一順位：識字,,
蜜,みつ,
峰,みね,
盆,ぼん,
岬,みさき,
都,みやこ,
彫る,ほる,
盆地,ぼんち,
招き,まねき,
道端,みちばた,
枚数,まいすう,
名字,みょうじ,
街角,まちかど,
饅頭,まんじゅう,
明日,みょうにち,
没収,ぼっしゅう,
＊＊溝,みぞ,
＊＊稀,まれ,
＊跨ぐ,またぐ,
＊舗装,ほそう,
＊身近,みぢか,
＊間近,まぢか,
＊蜜蜂,みつばち,
三日月,みかづき,
明後日,みょうごにち,
＊〇・濠,ほり,
＊＊＊施す,ほどこす,
＊＊＊解ける,ほどける,
街並み・町並み,まちなみ,
,,
,,
# 第二順位：組合動詞,,
(待ち1/2) 待ち＋合わせ,,
(待ち2/2) 待ち＋望む,,
(見る1/8) 見＋積もる,,
(見る2/8) 見＋慣れる,,
(見る3/8) 見＋抜く,,
(見る4/8) 見＋守る,,
(見る5/8) 見＋回る/回す,,
(見る6/8) 見＋分ける,,
(見る7/8) 見＋渡す,,
(見る8/8) 見＋出し,,
,,
,,
# 第三順位：No Memories,,
＊稀,「稀な品種」,rare (a.)
舗装,道路を舗装する。,pave (v.)
街角,「街角の話題」,street corner (n.)
道端,道端で遊ぶ。,the side of road (n.)
＊身近,「身近な話題」,familiar (a.)
＊招き,お招きに預かる。,invitation (n.)
回り道,回り道して帰る。,detour ( . )
まさつ,手足を摩擦する。,rub (v.)
丸ごと,丸ごと飲み込む。,entirely (ad.)
見積書,見積書によって判断する。,quotation (n.)
三日月,ー,"""Moon phases on the third night of the lunar calendar"""
負かす,ライバルを負かす。,defeat (v.)
身ぶり,ー,= 手ぶり
見渡す,周囲を見渡す。,look around (phrv.)
岬・崎,「岬の灯台」・「崎の灯台」,cape (n.)
堀・濠,「内堀」／「釣り堀」,pond (n.); moat (n.)
＊＊間近,間近に迫る。,nearby ( . )
＊まめに,まめに働く。,= せっせと
＊見抜く,嘘を見抜く。,spot (v.) / nail (v.)
＊またぐ,溝をまたぐ。,cross (v.)
＊町並み,「昔の町並み」,townscape (n.)
＊まぶた,まぶたが重くなる。,eyelids (n.)
待ち望む,平和を待ち望む。,look forward to (v.)
見分ける,色で見分ける。,identify (v.)
ミツバチ,ー,🐝bee (n.)
＊＊ほとり,「川のほとり」,bank(n.) ( + of lake/river )
＊前もって,前もって連絡を取った。,in advance (ad.)
(ほっと2/2),ほっと溜息をつく。,in relief (ad.)
(＊ぼろ1/2),ぼろをまとう。,rags (n.)
(　ぼろ2/2),ぼろを出す。,= 弱点
見回る/回す,「見回る中」／周囲を見回す。,look around (phrv.); patrol (v.)
＊＊＊見出し,「新聞の見出し」,headline (n.)
＊＊まごまご,行くところがわららずまごまごする。,= 慌てる
＊＊まごつく,駅の出口でまごつく。,wander (v.); be confused about ...
(身の回り2/2),「身の回りの世話」／身の回りを整理する。,daily stuff (n.)
＊＊＊＊みだりに,みだりに口出しするものではない。,"without reasons (ad.), = 無差別"
(＊見合い/見合う 1/3),お互いを見合う。,look at (phrv.)
(＊見合い/見合う 3/3),「損得の見合い」／損得を見合う。,balance (n./v.)
＊見積 / 見積もり / 見積もる,見積もりを取った。／経費を見積もる。,quotation (n.) / estimate (n./v.)
,,
,,
# 第四順位：Some Memories,,
施す,恩恵を施す。,
枚数,「ファイルの枚数」,
見違える,ごめん、見違えた。,
(身の回り1/2),身の回りを注意する。,
(見合い/見合う 2/3),「見合い結婚」,
,,
,,
# 第五順位: 外來語,,
ホチキス,ホチキスを渡せ。,stapler (n.)
ミシン,ミシンを踏む。,sewing machine (n.)
ミネラルウォーター,ー,mineral water (n.)
,,
,,
# 第六順位：words with sequential voicing (Rendaku) phenomena,,
負け組,,
間近,,
三日月,,
身近,,
道端,,
,,
,,
# 第七順位（末位）：prefixal/suffixal words,,
～回る,「探し回る」,= ～歩く
